"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,259,22,100,"greedy (1)"
0,0,0,43,3,3,"greedy (1)"
0,0,0,34,9,32,"greedy (1)"
0,0,0,442,9,226,"greedy (1)"
0,0,0,11,6,5,"greedy (1)"
0,0,0,40,15,42,"greedy (1)"
0,0,0,36,28,14,"greedy (1)"
0,0,0,535,190,5,"greedy (1)"
0,0,0,26,27,15,"greedy (1)"
0,0,0,14,13,15,"greedy (1)"
0,0,0,62,59,20,"greedy (1)"
0,0,0,41,44,18,"greedy (1)"
0,0,0,22,21,18,"greedy (1)"
0,0,0,13,3,14,"greedy (1)"
0,0,0,869,49,13,"greedy (1)"
0,0,0,323,6,190,"greedy (1)"
0,0,0,143,21,53,"greedy (1)"
0,0,0,125,2,32,"greedy (1)"
0,0,0,456,56,106,"greedy (1)"
0,0,0,155,138,3,"greedy (1)"
0,0,0,92,12,77,"greedy (1)"
0,0,0,360,5,15,"greedy (1)"
0,0,0,30,31,10,"greedy (1)"
0,0,0,405,8,197,"greedy (1)"
0,0,0,260,8,101,"greedy (1)"
0,0,0,64,2,2,"greedy (1)"
0,0,0,243,12,7,"greedy (1)"
0,0,0,25,27,17,"greedy (1)"
0,0,0,38,7,9,"greedy (1)"
0,0,0,28,4,28,"greedy (1)"
0,0,0,320,47,313,"greedy (1)"
0,0,0,22,24,20,"greedy (1)"
0,0,0,60,62,28,"greedy (1)"
0,0,0,118,76,106,"greedy (1)"
0,0,0,518,19,7,"greedy (1)"
0,0,0,25,16,5,"greedy (1)"
0,0,0,899,103,522,"greedy (1)"
0,0,0,61,5,60,"greedy (1)"
0,0,0,26,19,28,"greedy (1)"
0,0,0,39,3,36,"greedy (1)"
0,0,0,12,14,13,"greedy (1)"
0,0,0,537,459,8,"greedy (1)"
0,0,0,206,11,6,"greedy (1)"
0,0,0,16,15,4,"greedy (1)"
0,0,0,381,239,382,"greedy (1)"
0,0,0,19,21,5,"greedy (1)"
0,0,0,307,172,49,"greedy (1)"
0,0,0,108,81,81,"greedy (1)"
0,0,0,230,83,3,"greedy (1)"
0,0,0,44,47,7,"greedy (1)"
0,0,0,563,118,70,"greedy (1)"
0,0,0,75,4,10,"greedy (1)"
0,0,0,14,20,17,"greedy (1)"
0,0,0,15,5,12,"greedy (1)"
0,0,0,324,18,9,"greedy (1)"
0,0,0,70,43,44,"greedy (1)"
0,0,0,7,6,9,"greedy (1)"
0,0,0,9,10,3,"greedy (1)"
0,0,0,14,6,16,"greedy (1)"
0,0,0,540,8,17,"greedy (1)"
157,0,0,1000,2,105,"greedy (1)"
0,0,0,16,3,18,"greedy (1)"
0,0,0,303,12,12,"greedy (1)"
0,0,0,11,9,9,"greedy (1)"
0,0,0,47,49,3,"greedy (1)"
0,0,0,19,14,13,"greedy (1)"
0,0,0,43,3,5,"greedy (1)"
0,0,0,33,33,22,"greedy (1)"
0,0,0,338,11,16,"greedy (1)"
0,0,0,36,15,37,"greedy (1)"
0,0,0,108,4,3,"greedy (1)"
0,0,0,33,2,35,"greedy (1)"
0,0,0,871,65,134,"greedy (1)"
0,0,0,39,40,40,"greedy (1)"
0,0,0,14,15,3,"greedy (1)"
0,0,0,20,13,19,"greedy (1)"
0,0,0,47,49,49,"greedy (1)"
0,0,0,14,5,7,"greedy (1)"
0,0,0,47,46,3,"greedy (1)"
0,0,0,60,61,13,"greedy (1)"
0,0,0,6,2,7,"greedy (1)"
0,0,0,12,6,13,"greedy (1)"
0,0,0,159,3,44,"greedy (1)"
0,0,0,412,37,36,"greedy (1)"
0,0,0,19,17,20,"greedy (1)"
0,0,0,654,144,24,"greedy (1)"
0,0,0,111,67,112,"greedy (1)"
0,0,0,44,47,27,"greedy (1)"
0,0,0,377,17,233,"greedy (1)"
0,0,0,748,15,4,"greedy (1)"
0,0,0,55,13,56,"greedy (1)"
0,0,0,93,22,5,"greedy (1)"
0,0,0,13,12,8,"greedy (1)"
0,0,0,15,18,8,"greedy (1)"
0,0,0,71,72,3,"greedy (1)"
0,0,0,62,5,2,"greedy (1)"
0,0,0,11,13,12,"greedy (1)"
0,0,0,33,19,15,"greedy (1)"
0,0,0,211,113,179,"greedy (1)"
0,0,0,475,232,3,"greedy (1)"
0,0,0,8,11,2,"greedy (1)"
0,0,0,23,24,3,"greedy (1)"
0,0,0,5,7,11,"greedy (1)"
0,0,0,41,10,38,"greedy (1)"
0,0,0,35,26,35,"greedy (1)"
0,0,0,463,188,215,"greedy (1)"
0,0,0,20,20,18,"greedy (1)"
0,0,0,296,4,4,"greedy (1)"
0,0,0,101,65,48,"greedy (1)"
0,0,0,146,2,80,"greedy (1)"
0,0,0,22,4,19,"greedy (1)"
0,0,0,2,3,2,"greedy (1)"
0,0,0,3,4,6,"greedy (1)"
438,0,0,1000,331,559,"greedy (1)"
0,0,0,27,19,25,"greedy (1)"
0,0,0,15,6,16,"greedy (1)"
0,0,0,357,35,31,"greedy (1)"
0,0,0,66,4,6,"greedy (1)"
0,0,0,24,18,25,"greedy (1)"
0,0,0,14,19,16,"greedy (1)"
449,0,0,1000,59,24,"greedy (1)"
0,0,0,570,93,93,"greedy (1)"
0,0,0,448,29,29,"greedy (1)"
0,0,0,16,17,24,"greedy (1)"
0,0,0,17,15,9,"greedy (1)"
0,0,0,10,6,4,"greedy (1)"
0,0,0,169,83,53,"greedy (1)"
0,0,0,10,2,4,"greedy (1)"
0,0,0,35,4,36,"greedy (1)"
0,0,0,5,5,5,"greedy (1)"
0,0,0,640,25,20,"greedy (1)"
0,0,0,743,226,201,"greedy (1)"
0,0,0,24,16,21,"greedy (1)"
0,0,0,9,10,11,"greedy (1)"
0,0,0,73,6,11,"greedy (1)"
0,0,0,15,18,4,"greedy (1)"
0,0,0,21,22,2,"greedy (1)"
0,0,0,51,47,24,"greedy (1)"
0,0,0,11,13,6,"greedy (1)"
0,0,0,56,24,44,"greedy (1)"
0,0,0,53,9,8,"greedy (1)"
0,0,0,146,5,32,"greedy (1)"
0,0,0,67,26,11,"greedy (1)"
0,0,0,428,13,32,"greedy (1)"
0,0,0,350,19,58,"greedy (1)"
0,0,0,51,55,38,"greedy (1)"
0,0,0,18,5,16,"greedy (1)"
0,0,0,34,4,26,"greedy (1)"
0,0,0,69,14,3,"greedy (1)"
0,0,0,40,6,5,"greedy (1)"
0,0,0,221,13,10,"greedy (1)"
0,0,0,63,8,55,"greedy (1)"
0,0,0,9,10,10,"greedy (1)"
0,0,0,13,14,2,"greedy (1)"
0,0,0,71,34,9,"greedy (1)"
0,0,0,36,2,2,"greedy (1)"
0,0,0,32,24,32,"greedy (1)"
0,0,0,46,39,47,"greedy (1)"
0,0,0,82,28,48,"greedy (1)"
0,0,0,102,8,71,"greedy (1)"
0,0,0,305,34,80,"greedy (1)"
0,0,0,69,73,40,"greedy (1)"
0,0,0,254,42,51,"greedy (1)"
0,0,0,25,19,10,"greedy (1)"
0,0,0,7,5,7,"greedy (1)"
0,0,0,316,212,39,"greedy (1)"
0,0,0,22,16,23,"greedy (1)"
0,0,0,36,33,36,"greedy (1)"
0,0,0,380,95,65,"greedy (1)"
0,0,0,129,41,79,"greedy (1)"
0,0,0,11,2,8,"greedy (1)"
0,0,0,695,172,39,"greedy (1)"
0,0,0,15,4,2,"greedy (1)"
0,0,0,53,53,11,"greedy (1)"
0,0,0,451,57,128,"greedy (1)"
0,0,0,53,33,38,"greedy (1)"
0,0,0,7,9,7,"greedy (1)"
0,0,0,536,28,30,"greedy (1)"
0,0,0,69,40,7,"greedy (1)"
0,0,0,446,111,337,"greedy (1)"
0,0,0,3,3,2,"greedy (1)"
0,0,0,207,35,31,"greedy (1)"
0,0,0,11,3,13,"greedy (1)"
0,0,0,19,4,21,"greedy (1)"
0,0,0,121,3,27,"greedy (1)"
0,0,0,669,26,4,"greedy (1)"
0,0,0,62,26,15,"greedy (1)"
0,0,0,59,19,16,"greedy (1)"
0,0,0,16,14,17,"greedy (1)"
0,0,0,32,32,21,"greedy (1)"
0,0,0,356,267,292,"greedy (1)"
0,0,0,814,2,369,"greedy (1)"
0,0,0,501,94,166,"greedy (1)"
0,0,0,54,13,16,"greedy (1)"
0,0,0,321,307,302,"greedy (1)"
0,0,0,11,2,3,"greedy (1)"
0,0,0,374,77,6,"greedy (1)"
0,0,0,102,6,31,"greedy (1)"
0,0,0,23,9,5,"greedy (1)"
0,0,0,12,14,12,"greedy (1)"
0,0,0,31,32,26,"greedy (1)"
0,0,0,26,24,8,"greedy (1)"
0,0,0,334,86,83,"greedy (1)"
0,0,0,6,2,8,"greedy (1)"
0,0,0,23,9,24,"greedy (1)"
0,0,0,851,6,10,"greedy (1)"
0,0,0,31,32,15,"greedy (1)"
0,0,0,92,18,92,"greedy (1)"
0,0,0,12,16,2,"greedy (1)"
0,0,0,6,10,3,"greedy (1)"
0,0,0,575,149,74,"greedy (1)"
0,0,0,17,5,5,"greedy (1)"
0,0,0,34,13,21,"greedy (1)"
0,0,0,28,9,3,"greedy (1)"
0,0,0,14,15,19,"greedy (1)"
0,0,0,237,84,6,"greedy (1)"
0,0,0,12,11,3,"greedy (1)"
0,0,0,8,7,8,"greedy (1)"
0,0,0,127,9,8,"greedy (1)"
0,0,0,123,2,2,"greedy (1)"
0,0,0,54,15,3,"greedy (1)"
0,0,0,39,5,22,"greedy (1)"
0,0,0,43,30,44,"greedy (1)"
0,0,0,111,5,35,"greedy (1)"
0,0,0,263,101,194,"greedy (1)"
0,0,0,266,16,39,"greedy (1)"
0,0,0,117,115,67,"greedy (1)"
0,0,0,6,7,2,"greedy (1)"
0,0,0,123,29,33,"greedy (1)"
0,0,0,20,2,18,"greedy (1)"
0,0,0,57,6,20,"greedy (1)"
0,0,0,99,48,104,"greedy (1)"
0,0,0,10,2,8,"greedy (1)"
0,0,0,29,33,14,"greedy (1)"
0,0,0,9,9,11,"greedy (1)"
0,0,0,3,3,6,"greedy (1)"
0,0,0,173,14,25,"greedy (1)"
0,0,0,14,18,15,"greedy (1)"
336,0,0,1000,224,86,"greedy (1)"
0,0,0,7,2,7,"greedy (1)"
0,0,0,315,30,4,"greedy (1)"
0,0,0,62,52,52,"greedy (1)"
0,0,0,7,3,4,"greedy (1)"
0,0,0,12,10,14,"greedy (1)"
0,0,0,232,17,190,"greedy (1)"
0,0,0,25,26,20,"greedy (1)"
0,0,0,45,32,7,"greedy (1)"
0,0,0,223,20,14,"greedy (1)"
0,0,0,240,164,53,"greedy (1)"
0,0,0,8,9,7,"greedy (1)"
0,0,0,96,75,63,"greedy (1)"
0,0,0,55,56,10,"greedy (1)"
0,0,0,195,13,20,"greedy (1)"
0,0,0,29,38,11,"greedy (1)"
0,0,0,26,14,26,"greedy (1)"
0,0,0,136,56,23,"greedy (1)"
0,0,0,9,9,10,"greedy (1)"
0,0,0,55,23,27,"greedy (1)"
0,0,0,83,80,62,"greedy (1)"
0,0,0,17,2,15,"greedy (1)"
0,0,0,7,7,7,"greedy (1)"
0,0,0,38,11,39,"greedy (1)"
0,0,0,37,39,14,"greedy (1)"
0,0,0,162,10,65,"greedy (1)"
0,0,0,19,12,4,"greedy (1)"
0,0,0,20,18,21,"greedy (1)"
0,0,0,20,22,22,"greedy (1)"
0,0,0,27,29,16,"greedy (1)"
0,0,0,61,23,2,"greedy (1)"
0,0,0,31,22,34,"greedy (1)"
0,0,0,171,71,31,"greedy (1)"
0,0,0,416,34,82,"greedy (1)"
0,0,0,12,6,6,"greedy (1)"
0,0,0,168,43,49,"greedy (1)"
0,0,0,366,284,128,"greedy (1)"
0,0,0,27,30,8,"greedy (1)"
0,0,0,16,18,4,"greedy (1)"
0,0,0,20,3,21,"greedy (1)"
0,0,0,17,15,16,"greedy (1)"
0,0,0,301,13,2,"greedy (1)"
0,0,0,106,6,6,"greedy (1)"
0,0,0,23,23,24,"greedy (1)"
0,0,0,40,43,36,"greedy (1)"
0,0,0,46,7,46,"greedy (1)"
0,0,0,26,3,16,"greedy (1)"
0,0,0,306,202,81,"greedy (1)"
517,0,0,1000,42,38,"greedy (1)"
0,0,0,80,2,24,"greedy (1)"
0,0,0,25,23,26,"greedy (1)"
0,0,0,155,156,10,"greedy (1)"
0,0,0,40,7,41,"greedy (1)"
0,0,0,29,30,9,"greedy (1)"
0,0,0,842,22,8,"greedy (1)"
0,0,0,12,14,14,"greedy (1)"
0,0,0,34,4,3,"greedy (1)"
0,0,0,20,2,22,"greedy (1)"
0,0,0,39,4,2,"greedy (1)"
127,0,0,1000,590,86,"greedy (1)"
0,0,0,170,65,4,"greedy (1)"
0,0,0,61,24,23,"greedy (1)"
0,0,0,40,40,28,"greedy (1)"
0,0,0,21,11,13,"greedy (1)"
0,0,0,166,73,163,"greedy (1)"
0,0,0,94,71,91,"greedy (1)"
0,0,0,219,14,6,"greedy (1)"
0,0,0,4,2,3,"greedy (1)"
0,0,0,427,3,4,"greedy (1)"
0,0,0,12,14,6,"greedy (1)"
0,0,0,7,8,8,"greedy (1)"
0,0,0,17,6,18,"greedy (1)"
0,0,0,252,122,151,"greedy (1)"
0,0,0,137,116,137,"greedy (1)"
0,0,0,25,14,27,"greedy (1)"
0,0,0,16,11,18,"greedy (1)"
0,0,0,11,6,2,"greedy (1)"
0,0,0,23,27,17,"greedy (1)"
0,0,0,69,3,27,"greedy (1)"
0,0,0,645,13,35,"greedy (1)"
0,0,0,24,3,3,"greedy (1)"
0,0,0,2,3,5,"greedy (1)"
0,0,0,154,39,93,"greedy (1)"
0,0,0,44,46,26,"greedy (1)"
0,0,0,644,15,3,"greedy (1)"
0,0,0,213,20,18,"greedy (1)"
0,0,0,53,53,11,"greedy (1)"
0,0,0,94,62,57,"greedy (1)"
0,0,0,227,136,98,"greedy (1)"
0,0,0,11,13,5,"greedy (1)"
0,0,0,15,13,14,"greedy (1)"
0,0,0,11,2,13,"greedy (1)"
0,0,0,4,5,7,"greedy (1)"
0,0,0,17,5,20,"greedy (1)"
0,0,0,351,209,11,"greedy (1)"
0,0,0,31,3,15,"greedy (1)"
0,0,0,190,163,54,"greedy (1)"
0,0,0,11,4,4,"greedy (1)"
0,0,0,7,8,6,"greedy (1)"
0,0,0,498,9,123,"greedy (1)"
0,0,0,61,38,61,"greedy (1)"
0,0,0,17,19,2,"greedy (1)"
0,0,0,4,4,3,"greedy (1)"
0,0,0,22,24,10,"greedy (1)"
0,0,0,25,9,10,"greedy (1)"
0,0,0,44,28,47,"greedy (1)"
0,0,0,29,2,29,"greedy (1)"
0,0,0,4,6,3,"greedy (1)"
0,0,0,15,16,19,"greedy (1)"
0,0,0,29,31,31,"greedy (1)"
0,0,0,668,13,12,"greedy (1)"
0,0,0,32,26,35,"greedy (1)"
0,0,0,9,7,2,"greedy (1)"
0,0,0,173,23,28,"greedy (1)"
0,0,0,170,50,35,"greedy (1)"
0,0,0,291,65,4,"greedy (1)"
0,0,0,427,191,3,"greedy (1)"
0,0,0,12,10,5,"greedy (1)"
0,0,0,32,33,31,"greedy (1)"
0,0,0,35,36,39,"greedy (1)"
0,0,0,110,5,4,"greedy (1)"
0,0,0,482,2,110,"greedy (1)"
0,0,0,82,87,46,"greedy (1)"
0,0,0,4,7,3,"greedy (1)"
0,0,0,33,40,39,"greedy (1)"
0,0,0,93,2,3,"greedy (1)"
0,0,0,32,26,28,"greedy (1)"
0,0,0,10,6,11,"greedy (1)"
0,0,0,425,62,22,"greedy (1)"
0,0,0,25,20,27,"greedy (1)"
0,0,0,22,16,23,"greedy (1)"
0,0,0,475,154,3,"greedy (1)"
0,0,0,13,14,3,"greedy (1)"
0,0,0,32,33,31,"greedy (1)"
0,0,0,6,9,3,"greedy (1)"
0,0,0,192,10,67,"greedy (1)"
0,0,0,32,8,19,"greedy (1)"
0,0,0,496,121,30,"greedy (1)"
0,0,0,30,2,2,"greedy (1)"
0,0,0,27,16,7,"greedy (1)"
0,0,0,3,3,3,"greedy (1)"
0,0,0,221,46,16,"greedy (1)"
0,0,0,889,20,7,"greedy (1)"
0,0,0,599,91,44,"greedy (1)"
0,0,0,28,10,3,"greedy (1)"
0,0,0,32,34,29,"greedy (1)"
0,0,0,31,8,34,"greedy (1)"
0,0,0,836,138,181,"greedy (1)"
0,0,0,61,33,29,"greedy (1)"
0,0,0,141,11,40,"greedy (1)"
0,0,0,10,13,6,"greedy (1)"
0,0,0,287,54,2,"greedy (1)"
0,0,0,79,65,79,"greedy (1)"
0,0,0,171,45,13,"greedy (1)"
0,0,0,5,6,8,"greedy (1)"
0,0,0,40,36,27,"greedy (1)"
0,0,0,17,19,3,"greedy (1)"
0,0,0,187,171,59,"greedy (1)"
0,0,0,115,16,27,"greedy (1)"
0,0,0,716,309,232,"greedy (1)"
0,0,0,45,7,21,"greedy (1)"
0,0,0,15,12,13,"greedy (1)"
0,0,0,26,27,10,"greedy (1)"
0,0,0,10,5,5,"greedy (1)"
0,0,0,499,136,14,"greedy (1)"
0,0,0,23,27,27,"greedy (1)"
0,0,0,24,10,26,"greedy (1)"
0,0,0,460,54,51,"greedy (1)"
0,0,0,561,39,134,"greedy (1)"
0,0,0,257,144,27,"greedy (1)"
0,0,0,906,133,482,"greedy (1)"
0,0,0,25,27,23,"greedy (1)"
0,0,0,712,13,93,"greedy (1)"
0,0,0,47,51,50,"greedy (1)"
0,0,0,541,38,13,"greedy (1)"
0,0,0,584,37,9,"greedy (1)"
0,0,0,570,31,141,"greedy (1)"
0,0,0,13,6,4,"greedy (1)"
0,0,0,10,13,2,"greedy (1)"
0,0,0,37,5,37,"greedy (1)"
0,0,0,17,19,18,"greedy (1)"
0,0,0,41,20,44,"greedy (1)"
0,0,0,356,169,18,"greedy (1)"
0,0,0,159,41,2,"greedy (1)"
0,0,0,10,14,14,"greedy (1)"
0,0,0,55,13,31,"greedy (1)"
0,0,0,475,7,358,"greedy (1)"
0,0,0,15,18,17,"greedy (1)"
0,0,0,9,8,11,"greedy (1)"
0,0,0,7,4,9,"greedy (1)"
0,0,0,116,95,46,"greedy (1)"
0,0,0,863,149,15,"greedy (1)"
0,0,0,62,7,63,"greedy (1)"
0,0,0,26,28,22,"greedy (1)"
0,0,0,65,14,25,"greedy (1)"
0,0,0,5,2,9,"greedy (1)"
0,0,0,10,12,12,"greedy (1)"
0,0,0,17,13,5,"greedy (1)"
0,0,0,25,27,19,"greedy (1)"
0,0,0,6,2,4,"greedy (1)"
0,0,0,202,34,13,"greedy (1)"
0,0,0,25,22,14,"greedy (1)"
0,0,0,117,89,99,"greedy (1)"
0,0,0,21,21,11,"greedy (1)"
573,0,0,64,87,156,"greedy (1)"
0,0,0,43,44,8,"greedy (1)"
0,0,0,15,21,11,"greedy (1)"
0,0,0,235,12,18,"greedy (1)"
0,0,0,547,348,415,"greedy (1)"
0,0,0,298,48,5,"greedy (1)"
0,0,0,18,12,20,"greedy (1)"
0,0,0,8,2,5,"greedy (1)"
0,0,0,12,6,13,"greedy (1)"
0,0,0,27,28,26,"greedy (1)"
0,0,0,17,21,20,"greedy (1)"
0,0,0,26,6,26,"greedy (1)"
0,0,0,7,5,6,"greedy (1)"
0,0,0,97,41,10,"greedy (1)"
0,0,0,15,17,5,"greedy (1)"
0,0,0,204,95,155,"greedy (1)"
0,0,0,101,6,100,"greedy (1)"
0,0,0,88,65,91,"greedy (1)"
0,0,0,19,2,6,"greedy (1)"
0,0,0,106,40,74,"greedy (1)"
0,0,0,16,3,18,"greedy (1)"
0,0,0,2,3,4,"greedy (1)"
0,0,0,21,20,22,"greedy (1)"
0,0,0,169,72,10,"greedy (1)"
0,0,0,530,26,146,"greedy (1)"
0,0,0,6,9,7,"greedy (1)"
0,0,0,317,47,18,"greedy (1)"
0,0,0,24,3,24,"greedy (1)"
0,0,0,13,15,14,"greedy (1)"
0,0,0,387,90,154,"greedy (1)"
0,0,0,6,4,8,"greedy (1)"
0,0,0,14,15,4,"greedy (1)"
0,0,0,146,11,104,"greedy (1)"
0,0,0,156,82,82,"greedy (1)"
0,0,0,81,31,49,"greedy (1)"
0,0,0,68,42,59,"greedy (1)"
0,0,0,251,183,15,"greedy (1)"
0,0,0,203,27,18,"greedy (1)"
0,0,0,69,13,2,"greedy (1)"
0,0,0,79,47,49,"greedy (1)"
0,0,0,16,21,2,"greedy (1)"
0,0,0,74,7,34,"greedy (1)"
0,0,0,14,12,16,"greedy (1)"
0,0,0,175,134,125,"greedy (1)"
0,0,0,17,18,13,"greedy (1)"
0,0,0,24,7,18,"greedy (1)"
0,0,0,223,46,8,"greedy (1)"
0,0,0,3,3,3,"greedy (1)"
0,0,0,5,7,6,"greedy (1)"
0,0,0,813,11,84,"greedy (1)"
0,0,0,16,10,17,"greedy (1)"
0,0,0,661,102,82,"greedy (1)"
0,0,0,107,4,106,"greedy (1)"
0,0,0,26,32,30,"greedy (1)"
0,0,0,624,73,266,"greedy (1)"
0,0,0,60,8,37,"greedy (1)"
0,0,0,19,3,16,"greedy (1)"
0,0,0,6,2,3,"greedy (1)"
0,0,0,12,7,13,"greedy (1)"
132,0,0,1000,14,91,"greedy (1)"
0,0,0,14,6,4,"greedy (1)"
0,0,0,49,50,29,"greedy (1)"
0,0,0,139,8,119,"greedy (1)"
0,0,0,73,2,73,"greedy (1)"
0,0,0,5,2,5,"greedy (1)"
0,0,0,11,12,4,"greedy (1)"
0,0,0,56,57,4,"greedy (1)"
0,0,0,129,43,56,"greedy (1)"
0,0,0,35,7,29,"greedy (1)"
0,0,0,969,12,170,"greedy (1)"
0,0,0,24,25,26,"greedy (1)"
0,0,0,252,67,30,"greedy (1)"
0,0,0,32,7,3,"greedy (1)"
0,0,0,123,3,72,"greedy (1)"
0,0,0,24,25,21,"greedy (1)"
0,0,0,21,5,23,"greedy (1)"
0,0,0,8,5,11,"greedy (1)"
0,0,0,92,93,27,"greedy (1)"
0,0,0,10,12,3,"greedy (1)"
0,0,0,52,25,52,"greedy (1)"
0,0,0,310,77,70,"greedy (1)"
0,0,0,3,8,6,"greedy (1)"
0,0,0,391,256,8,"greedy (1)"
0,0,0,472,3,52,"greedy (1)"
0,0,0,104,43,72,"greedy (1)"
0,0,0,54,14,22,"greedy (1)"
0,0,0,22,22,21,"greedy (1)"
0,0,0,435,11,48,"greedy (1)"
0,0,0,157,7,72,"greedy (1)"
0,0,0,43,25,50,"greedy (1)"
0,0,0,127,126,63,"greedy (1)"
0,0,0,17,12,22,"greedy (1)"
0,0,0,164,7,87,"greedy (1)"
0,0,0,4,8,8,"greedy (1)"
151,0,0,1000,957,429,"greedy (1)"
0,0,0,22,4,23,"greedy (1)"
0,0,0,27,2,23,"greedy (1)"
0,0,0,6,6,12,"greedy (1)"
0,0,0,6,2,3,"greedy (1)"
0,0,0,301,90,129,"greedy (1)"
0,0,0,11,9,12,"greedy (1)"
0,0,0,31,3,4,"greedy (1)"
0,0,0,6,8,6,"greedy (1)"
0,0,0,986,404,30,"greedy (1)"
0,0,0,140,75,45,"greedy (1)"
0,0,0,85,54,3,"greedy (1)"
0,0,0,12,5,13,"greedy (1)"
0,0,0,357,232,138,"greedy (1)"
0,0,0,180,26,104,"greedy (1)"
0,0,0,343,281,211,"greedy (1)"
0,0,0,805,7,13,"greedy (1)"
0,0,0,32,32,25,"greedy (1)"
0,0,0,162,161,149,"greedy (1)"
0,0,0,24,27,10,"greedy (1)"
0,0,0,25,29,23,"greedy (1)"
0,0,0,15,2,17,"greedy (1)"
0,0,0,29,29,21,"greedy (1)"
0,0,0,113,92,97,"greedy (1)"
0,0,0,20,13,17,"greedy (1)"
0,0,0,314,277,7,"greedy (1)"
0,0,0,238,28,226,"greedy (1)"
0,0,0,65,3,3,"greedy (1)"
0,0,0,378,317,136,"greedy (1)"
0,0,0,155,55,15,"greedy (1)"
0,0,0,12,3,13,"greedy (1)"
0,0,0,413,273,361,"greedy (1)"
0,0,0,14,13,16,"greedy (1)"
0,0,0,20,3,2,"greedy (1)"
0,0,0,478,77,476,"greedy (1)"
0,0,0,20,3,14,"greedy (1)"
0,0,0,24,3,16,"greedy (1)"
0,0,0,4,4,4,"greedy (1)"
0,0,0,4,3,3,"greedy (1)"
0,0,0,149,11,9,"greedy (1)"
0,0,0,53,55,24,"greedy (1)"
0,0,0,308,96,26,"greedy (1)"
0,0,0,370,39,65,"greedy (1)"
0,0,0,70,4,20,"greedy (1)"
0,0,0,16,3,2,"greedy (1)"
0,0,0,5,7,6,"greedy (1)"
0,0,0,8,9,7,"greedy (1)"
0,0,0,183,48,138,"greedy (1)"
0,0,0,23,17,16,"greedy (1)"
0,0,0,16,2,18,"greedy (1)"
0,0,0,17,21,20,"greedy (1)"
0,0,0,105,38,2,"greedy (1)"
0,0,0,68,62,32,"greedy (1)"
0,0,0,30,19,5,"greedy (1)"
0,0,0,95,44,44,"greedy (1)"
0,0,0,65,59,18,"greedy (1)"
0,0,0,103,43,23,"greedy (1)"
0,0,0,32,20,34,"greedy (1)"
0,0,0,3,4,5,"greedy (1)"
0,0,0,58,2,12,"greedy (1)"
0,0,0,50,24,5,"greedy (1)"
0,0,0,384,60,35,"greedy (1)"
0,0,0,22,8,24,"greedy (1)"
0,0,0,315,311,21,"greedy (1)"
0,0,0,324,20,20,"greedy (1)"
0,0,0,19,20,3,"greedy (1)"
0,0,0,65,11,15,"greedy (1)"
0,0,0,7,10,9,"greedy (1)"
0,0,0,39,18,42,"greedy (1)"
0,0,0,79,4,64,"greedy (1)"
0,0,0,25,30,30,"greedy (1)"
0,0,0,31,34,26,"greedy (1)"
0,0,0,22,23,19,"greedy (1)"
0,0,0,18,17,10,"greedy (1)"
0,0,0,22,7,22,"greedy (1)"
0,0,0,23,5,23,"greedy (1)"
0,0,0,929,541,432,"greedy (1)"
0,0,0,14,5,12,"greedy (1)"
0,0,0,49,9,37,"greedy (1)"
0,0,0,449,258,43,"greedy (1)"
0,0,0,25,11,28,"greedy (1)"
0,0,0,41,25,6,"greedy (1)"
0,0,0,77,15,58,"greedy (1)"
0,0,0,22,23,4,"greedy (1)"
0,0,0,126,15,37,"greedy (1)"
0,0,0,891,20,5,"greedy (1)"
0,0,0,25,8,26,"greedy (1)"
0,0,0,408,151,6,"greedy (1)"
0,0,0,17,11,18,"greedy (1)"
0,0,0,55,42,19,"greedy (1)"
0,0,0,537,160,130,"greedy (1)"
0,0,0,15,11,16,"greedy (1)"
0,0,0,24,25,24,"greedy (1)"
0,0,0,498,64,10,"greedy (1)"
0,0,0,36,5,36,"greedy (1)"
0,0,0,542,14,66,"greedy (1)"
0,0,0,390,185,12,"greedy (1)"
0,0,0,21,13,22,"greedy (1)"
0,0,0,22,26,27,"greedy (1)"
0,0,0,149,60,101,"greedy (1)"
0,0,0,52,21,3,"greedy (1)"
0,0,0,7,8,8,"greedy (1)"
0,0,0,6,4,3,"greedy (1)"
0,0,0,62,59,10,"greedy (1)"
0,0,0,24,11,25,"greedy (1)"
0,0,0,13,14,11,"greedy (1)"
0,0,0,61,17,4,"greedy (1)"
0,0,0,26,13,17,"greedy (1)"
0,0,0,3,6,2,"greedy (1)"
0,0,0,161,80,24,"greedy (1)"
0,0,0,269,70,3,"greedy (1)"
0,0,0,26,28,27,"greedy (1)"
0,0,0,23,18,24,"greedy (1)"
0,0,0,13,17,15,"greedy (1)"
0,0,0,17,9,9,"greedy (1)"
0,0,0,36,9,11,"greedy (1)"
0,0,0,26,28,14,"greedy (1)"
0,0,0,100,58,21,"greedy (1)"
0,0,0,352,3,35,"greedy (1)"
0,0,0,112,11,27,"greedy (1)"
0,0,0,445,46,443,"greedy (1)"
0,0,0,53,14,26,"greedy (1)"
0,0,0,34,11,6,"greedy (1)"
0,0,0,16,16,4,"greedy (1)"
0,0,0,45,20,29,"greedy (1)"
0,0,0,407,230,187,"greedy (1)"
0,0,0,8,4,10,"greedy (1)"
0,0,0,25,8,25,"greedy (1)"
