"st1","st2","t_fin1","t_fin2","condition"
0,0,715,45,"greedy (1)"
0,0,30,31,"greedy (1)"
0,0,3,5,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,187,5,"greedy (1)"
0,0,79,33,"greedy (1)"
471,0,1000,2,"greedy (1)"
0,0,146,5,"greedy (1)"
0,0,21,5,"greedy (1)"
0,0,296,24,"greedy (1)"
0,0,581,8,"greedy (1)"
0,0,315,7,"greedy (1)"
0,0,53,2,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,87,14,"greedy (1)"
0,0,43,43,"greedy (1)"
0,0,87,4,"greedy (1)"
0,0,23,23,"greedy (1)"
0,0,81,4,"greedy (1)"
0,0,695,29,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,104,45,"greedy (1)"
0,0,36,14,"greedy (1)"
0,0,4,6,"greedy (1)"
0,0,15,17,"greedy (1)"
0,0,221,2,"greedy (1)"
0,0,5,5,"greedy (1)"
0,0,40,16,"greedy (1)"
0,0,34,6,"greedy (1)"
0,0,82,20,"greedy (1)"
0,0,87,21,"greedy (1)"
0,0,28,15,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,43,3,"greedy (1)"
0,0,22,22,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,231,20,"greedy (1)"
0,0,23,2,"greedy (1)"
0,0,363,3,"greedy (1)"
0,0,25,5,"greedy (1)"
0,0,10,11,"greedy (1)"
0,0,48,50,"greedy (1)"
0,0,46,18,"greedy (1)"
0,0,57,2,"greedy (1)"
0,0,631,14,"greedy (1)"
0,0,34,8,"greedy (1)"
0,0,473,4,"greedy (1)"
0,0,687,23,"greedy (1)"
0,0,10,2,"greedy (1)"
0,0,6,2,"greedy (1)"
0,0,44,19,"greedy (1)"
0,0,7,2,"greedy (1)"
0,0,10,3,"greedy (1)"
0,0,5,6,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,25,3,"greedy (1)"
0,0,453,10,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,202,10,"greedy (1)"
0,0,310,22,"greedy (1)"
0,0,11,4,"greedy (1)"
0,0,26,12,"greedy (1)"
0,0,8,7,"greedy (1)"
0,0,152,11,"greedy (1)"
0,0,9,5,"greedy (1)"
0,0,54,23,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,98,13,"greedy (1)"
0,0,11,9,"greedy (1)"
0,0,13,4,"greedy (1)"
0,0,58,18,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,14,13,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,340,12,"greedy (1)"
0,0,13,3,"greedy (1)"
0,0,18,2,"greedy (1)"
0,0,10,10,"greedy (1)"
0,0,182,10,"greedy (1)"
0,0,133,3,"greedy (1)"
0,0,541,7,"greedy (1)"
0,0,70,15,"greedy (1)"
0,0,116,41,"greedy (1)"
0,0,593,27,"greedy (1)"
0,0,319,34,"greedy (1)"
0,0,146,12,"greedy (1)"
0,0,11,6,"greedy (1)"
0,0,30,16,"greedy (1)"
0,0,16,7,"greedy (1)"
0,0,206,11,"greedy (1)"
0,0,12,12,"greedy (1)"
0,0,686,15,"greedy (1)"
0,0,64,7,"greedy (1)"
0,0,145,18,"greedy (1)"
0,0,12,14,"greedy (1)"
0,0,17,19,"greedy (1)"
0,0,938,14,"greedy (1)"
0,0,105,18,"greedy (1)"
0,0,326,2,"greedy (1)"
0,0,33,14,"greedy (1)"
0,0,225,26,"greedy (1)"
0,0,443,31,"greedy (1)"
0,0,419,38,"greedy (1)"
0,0,23,25,"greedy (1)"
0,0,285,15,"greedy (1)"
0,0,31,10,"greedy (1)"
0,0,33,6,"greedy (1)"
0,0,387,4,"greedy (1)"
0,0,82,32,"greedy (1)"
209,0,1000,19,"greedy (1)"
0,0,64,23,"greedy (1)"
0,0,189,13,"greedy (1)"
0,0,5,5,"greedy (1)"
0,0,23,24,"greedy (1)"
0,0,24,8,"greedy (1)"
0,0,8,2,"greedy (1)"
0,0,63,3,"greedy (1)"
0,0,200,3,"greedy (1)"
0,0,36,14,"greedy (1)"
0,0,35,15,"greedy (1)"
0,0,694,7,"greedy (1)"
0,0,14,9,"greedy (1)"
0,0,12,7,"greedy (1)"
0,0,2,4,"greedy (1)"
0,0,24,16,"greedy (1)"
0,0,15,14,"greedy (1)"
0,0,18,11,"greedy (1)"
0,0,11,3,"greedy (1)"
0,0,16,17,"greedy (1)"
0,0,190,4,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,50,35,"greedy (1)"
0,0,73,9,"greedy (1)"
0,0,7,2,"greedy (1)"
0,0,19,2,"greedy (1)"
0,0,54,29,"greedy (1)"
0,0,76,5,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,373,15,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,650,21,"greedy (1)"
0,0,626,4,"greedy (1)"
0,0,62,10,"greedy (1)"
0,0,53,5,"greedy (1)"
0,0,236,2,"greedy (1)"
0,0,19,15,"greedy (1)"
0,0,23,3,"greedy (1)"
0,0,377,104,"greedy (1)"
0,0,110,5,"greedy (1)"
0,0,211,32,"greedy (1)"
0,0,113,46,"greedy (1)"
0,0,375,4,"greedy (1)"
0,0,39,14,"greedy (1)"
0,0,54,24,"greedy (1)"
0,0,5,5,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,299,7,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,27,5,"greedy (1)"
0,0,48,15,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,124,32,"greedy (1)"
0,0,295,9,"greedy (1)"
0,0,77,18,"greedy (1)"
0,0,7,5,"greedy (1)"
0,0,24,16,"greedy (1)"
0,0,20,5,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,335,16,"greedy (1)"
0,0,2,4,"greedy (1)"
0,0,5,2,"greedy (1)"
0,0,21,5,"greedy (1)"
0,0,679,26,"greedy (1)"
0,0,10,12,"greedy (1)"
0,0,42,12,"greedy (1)"
0,0,56,11,"greedy (1)"
0,0,25,3,"greedy (1)"
0,0,20,21,"greedy (1)"
0,0,17,5,"greedy (1)"
0,0,480,94,"greedy (1)"
0,0,25,17,"greedy (1)"
0,0,70,43,"greedy (1)"
0,0,16,3,"greedy (1)"
0,0,29,31,"greedy (1)"
0,0,561,26,"greedy (1)"
0,0,29,25,"greedy (1)"
0,0,30,4,"greedy (1)"
0,0,126,37,"greedy (1)"
0,0,13,10,"greedy (1)"
0,0,30,26,"greedy (1)"
0,0,21,7,"greedy (1)"
0,0,12,9,"greedy (1)"
0,0,353,20,"greedy (1)"
0,0,281,25,"greedy (1)"
0,0,373,17,"greedy (1)"
0,0,38,24,"greedy (1)"
0,0,136,11,"greedy (1)"
0,0,738,2,"greedy (1)"
0,0,9,11,"greedy (1)"
0,0,45,29,"greedy (1)"
0,0,728,2,"greedy (1)"
0,0,52,10,"greedy (1)"
0,0,14,3,"greedy (1)"
0,0,23,24,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,17,4,"greedy (1)"
0,0,599,8,"greedy (1)"
0,0,75,11,"greedy (1)"
0,0,236,2,"greedy (1)"
0,0,60,6,"greedy (1)"
0,0,21,2,"greedy (1)"
0,0,313,23,"greedy (1)"
0,0,42,6,"greedy (1)"
0,0,79,25,"greedy (1)"
0,0,21,22,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,27,28,"greedy (1)"
0,0,6,3,"greedy (1)"
0,0,13,7,"greedy (1)"
0,0,20,20,"greedy (1)"
0,0,6,6,"greedy (1)"
0,0,33,8,"greedy (1)"
0,0,3,5,"greedy (1)"
0,0,19,11,"greedy (1)"
0,0,18,4,"greedy (1)"
0,0,49,21,"greedy (1)"
0,0,4,3,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,159,3,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,4,3,"greedy (1)"
0,0,28,30,"greedy (1)"
0,0,228,4,"greedy (1)"
0,0,31,31,"greedy (1)"
0,0,45,21,"greedy (1)"
0,0,413,19,"greedy (1)"
0,0,43,22,"greedy (1)"
0,0,8,10,"greedy (1)"
0,0,101,2,"greedy (1)"
0,0,52,4,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,298,14,"greedy (1)"
0,0,24,12,"greedy (1)"
0,0,4,4,"greedy (1)"
0,0,20,22,"greedy (1)"
0,0,662,2,"greedy (1)"
0,0,339,5,"greedy (1)"
0,0,17,17,"greedy (1)"
0,0,75,3,"greedy (1)"
0,0,80,3,"greedy (1)"
0,0,28,17,"greedy (1)"
0,0,96,11,"greedy (1)"
0,0,314,11,"greedy (1)"
0,0,18,20,"greedy (1)"
0,0,189,4,"greedy (1)"
0,0,15,17,"greedy (1)"
0,0,39,38,"greedy (1)"
0,0,21,22,"greedy (1)"
0,0,21,22,"greedy (1)"
190,0,1000,10,"greedy (1)"
0,0,6,5,"greedy (1)"
0,0,20,10,"greedy (1)"
0,0,428,24,"greedy (1)"
0,0,84,2,"greedy (1)"
0,0,19,6,"greedy (1)"
0,0,298,23,"greedy (1)"
0,0,38,2,"greedy (1)"
0,0,11,7,"greedy (1)"
0,0,24,26,"greedy (1)"
0,0,27,7,"greedy (1)"
0,0,15,7,"greedy (1)"
0,0,178,7,"greedy (1)"
0,0,29,5,"greedy (1)"
0,0,541,19,"greedy (1)"
0,0,13,11,"greedy (1)"
0,0,11,13,"greedy (1)"
0,0,784,10,"greedy (1)"
0,0,614,52,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,312,12,"greedy (1)"
0,0,265,14,"greedy (1)"
0,0,17,18,"greedy (1)"
0,0,17,20,"greedy (1)"
0,0,18,3,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,7,3,"greedy (1)"
0,0,160,16,"greedy (1)"
0,0,75,11,"greedy (1)"
0,0,87,11,"greedy (1)"
0,0,124,2,"greedy (1)"
0,0,13,4,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,26,20,"greedy (1)"
0,0,12,5,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,5,2,"greedy (1)"
0,0,8,2,"greedy (1)"
0,0,96,13,"greedy (1)"
0,0,81,12,"greedy (1)"
0,0,18,19,"greedy (1)"
0,0,71,13,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,36,29,"greedy (1)"
0,0,152,26,"greedy (1)"
0,0,97,15,"greedy (1)"
0,0,8,7,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,161,25,"greedy (1)"
0,0,15,11,"greedy (1)"
0,0,50,31,"greedy (1)"
0,0,14,2,"greedy (1)"
0,0,119,5,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,30,12,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,70,7,"greedy (1)"
0,0,605,5,"greedy (1)"
0,0,14,13,"greedy (1)"
0,0,27,8,"greedy (1)"
0,0,13,2,"greedy (1)"
0,0,568,10,"greedy (1)"
0,0,476,11,"greedy (1)"
0,0,429,3,"greedy (1)"
0,0,61,20,"greedy (1)"
0,0,90,16,"greedy (1)"
0,0,4,3,"greedy (1)"
0,0,53,47,"greedy (1)"
0,0,25,25,"greedy (1)"
0,0,151,21,"greedy (1)"
0,0,358,13,"greedy (1)"
0,0,212,99,"greedy (1)"
0,0,19,11,"greedy (1)"
0,0,525,32,"greedy (1)"
0,0,305,6,"greedy (1)"
0,0,2,4,"greedy (1)"
0,0,105,7,"greedy (1)"
0,0,12,5,"greedy (1)"
0,0,68,12,"greedy (1)"
0,0,77,43,"greedy (1)"
0,0,8,5,"greedy (1)"
0,0,5,7,"greedy (1)"
0,0,16,4,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,21,18,"greedy (1)"
0,0,17,9,"greedy (1)"
0,0,26,6,"greedy (1)"
0,0,18,11,"greedy (1)"
0,0,12,3,"greedy (1)"
0,0,57,9,"greedy (1)"
0,0,52,2,"greedy (1)"
0,0,23,2,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,66,3,"greedy (1)"
0,0,30,4,"greedy (1)"
0,0,9,11,"greedy (1)"
0,0,19,5,"greedy (1)"
0,0,13,14,"greedy (1)"
0,0,9,3,"greedy (1)"
0,0,992,11,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,15,14,"greedy (1)"
0,0,32,5,"greedy (1)"
0,0,9,2,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,10,11,"greedy (1)"
0,0,27,7,"greedy (1)"
0,0,33,3,"greedy (1)"
0,0,90,26,"greedy (1)"
0,0,9,3,"greedy (1)"
0,0,7,4,"greedy (1)"
0,0,56,14,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,49,26,"greedy (1)"
0,0,79,14,"greedy (1)"
0,0,434,7,"greedy (1)"
0,0,7,3,"greedy (1)"
0,0,17,5,"greedy (1)"
0,0,94,4,"greedy (1)"
0,0,152,6,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,202,5,"greedy (1)"
0,0,596,49,"greedy (1)"
0,0,94,90,"greedy (1)"
0,0,23,10,"greedy (1)"
0,0,5,7,"greedy (1)"
0,0,445,8,"greedy (1)"
0,0,197,24,"greedy (1)"
0,0,216,13,"greedy (1)"
0,0,15,17,"greedy (1)"
0,0,14,16,"greedy (1)"
0,0,11,8,"greedy (1)"
0,0,13,15,"greedy (1)"
0,0,114,8,"greedy (1)"
0,0,325,12,"greedy (1)"
0,0,163,6,"greedy (1)"
0,0,6,8,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,603,32,"greedy (1)"
0,0,490,15,"greedy (1)"
0,0,43,14,"greedy (1)"
0,0,38,19,"greedy (1)"
0,0,11,7,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,447,4,"greedy (1)"
0,0,101,36,"greedy (1)"
0,0,34,18,"greedy (1)"
0,0,196,14,"greedy (1)"
0,0,37,12,"greedy (1)"
0,0,74,5,"greedy (1)"
0,0,19,9,"greedy (1)"
0,0,915,3,"greedy (1)"
0,0,25,3,"greedy (1)"
0,0,39,15,"greedy (1)"
0,0,29,5,"greedy (1)"
0,0,45,4,"greedy (1)"
0,0,75,5,"greedy (1)"
0,0,7,4,"greedy (1)"
0,0,23,4,"greedy (1)"
0,0,4,4,"greedy (1)"
0,0,45,30,"greedy (1)"
0,0,19,6,"greedy (1)"
0,0,27,16,"greedy (1)"
0,0,27,3,"greedy (1)"
0,0,220,4,"greedy (1)"
0,0,10,4,"greedy (1)"
0,0,618,47,"greedy (1)"
0,0,66,23,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,7,5,"greedy (1)"
0,0,111,21,"greedy (1)"
0,0,6,7,"greedy (1)"
0,0,13,6,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,21,9,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,21,21,"greedy (1)"
0,0,45,14,"greedy (1)"
0,0,763,6,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,8,10,"greedy (1)"
0,0,213,2,"greedy (1)"
0,0,22,22,"greedy (1)"
0,0,78,9,"greedy (1)"
0,0,8,6,"greedy (1)"
0,0,48,13,"greedy (1)"
0,0,160,29,"greedy (1)"
0,0,193,14,"greedy (1)"
0,0,219,7,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,41,35,"greedy (1)"
0,0,25,27,"greedy (1)"
0,0,282,2,"greedy (1)"
0,0,35,3,"greedy (1)"
0,0,42,19,"greedy (1)"
0,0,15,16,"greedy (1)"
0,0,89,12,"greedy (1)"
0,0,646,5,"greedy (1)"
0,0,46,9,"greedy (1)"
0,0,111,2,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,218,36,"greedy (1)"
0,0,14,7,"greedy (1)"
0,0,86,57,"greedy (1)"
0,0,82,2,"greedy (1)"
459,0,1000,6,"greedy (1)"
0,0,393,14,"greedy (1)"
0,0,22,7,"greedy (1)"
0,0,100,2,"greedy (1)"
0,0,70,30,"greedy (1)"
0,0,433,7,"greedy (1)"
0,0,14,10,"greedy (1)"
0,0,82,23,"greedy (1)"
0,0,108,13,"greedy (1)"
0,0,22,24,"greedy (1)"
0,0,984,12,"greedy (1)"
0,0,18,5,"greedy (1)"
0,0,14,14,"greedy (1)"
0,0,8,7,"greedy (1)"
0,0,176,6,"greedy (1)"
0,0,31,5,"greedy (1)"
0,0,301,50,"greedy (1)"
0,0,115,4,"greedy (1)"
0,0,147,12,"greedy (1)"
0,0,10,4,"greedy (1)"
0,0,46,37,"greedy (1)"
0,0,21,7,"greedy (1)"
0,0,7,6,"greedy (1)"
0,0,47,5,"greedy (1)"
0,0,26,4,"greedy (1)"
0,0,6,3,"greedy (1)"
0,0,9,5,"greedy (1)"
0,0,38,16,"greedy (1)"
0,0,94,15,"greedy (1)"
0,0,32,10,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,31,28,"greedy (1)"
0,0,303,26,"greedy (1)"
0,0,39,39,"greedy (1)"
0,0,55,35,"greedy (1)"
0,0,24,5,"greedy (1)"
0,0,545,69,"greedy (1)"
0,0,10,6,"greedy (1)"
0,0,198,16,"greedy (1)"
0,0,33,5,"greedy (1)"
0,0,16,17,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,15,16,"greedy (1)"
0,0,36,17,"greedy (1)"
0,0,204,22,"greedy (1)"
0,0,54,8,"greedy (1)"
0,0,79,5,"greedy (1)"
0,0,148,35,"greedy (1)"
0,0,28,29,"greedy (1)"
0,0,11,12,"greedy (1)"
0,0,66,26,"greedy (1)"
0,0,50,21,"greedy (1)"
0,0,5,7,"greedy (1)"
0,0,28,3,"greedy (1)"
0,0,79,12,"greedy (1)"
0,0,47,10,"greedy (1)"
0,0,528,18,"greedy (1)"
0,0,28,10,"greedy (1)"
0,0,123,16,"greedy (1)"
0,0,899,53,"greedy (1)"
0,0,43,43,"greedy (1)"
0,0,811,10,"greedy (1)"
0,0,24,13,"greedy (1)"
0,0,13,8,"greedy (1)"
0,0,149,10,"greedy (1)"
0,0,16,7,"greedy (1)"
0,0,17,9,"greedy (1)"
0,0,323,3,"greedy (1)"
0,0,23,10,"greedy (1)"
0,0,77,14,"greedy (1)"
0,0,226,17,"greedy (1)"
0,0,30,17,"greedy (1)"
0,0,17,4,"greedy (1)"
0,0,73,32,"greedy (1)"
0,0,14,15,"greedy (1)"
0,0,479,21,"greedy (1)"
0,0,96,6,"greedy (1)"
0,0,8,2,"greedy (1)"
0,0,12,13,"greedy (1)"
0,0,21,7,"greedy (1)"
0,0,89,2,"greedy (1)"
0,0,6,3,"greedy (1)"
0,0,402,6,"greedy (1)"
0,0,12,9,"greedy (1)"
0,0,5,2,"greedy (1)"
0,0,217,11,"greedy (1)"
0,0,64,3,"greedy (1)"
0,0,22,22,"greedy (1)"
0,0,7,4,"greedy (1)"
0,0,224,9,"greedy (1)"
0,0,12,10,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,146,16,"greedy (1)"
0,0,71,53,"greedy (1)"
0,0,18,5,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,9,2,"greedy (1)"
0,0,154,3,"greedy (1)"
0,0,52,52,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,619,193,"greedy (1)"
0,0,13,2,"greedy (1)"
0,0,17,20,"greedy (1)"
0,0,19,21,"greedy (1)"
0,0,645,4,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,112,33,"greedy (1)"
0,0,6,5,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,138,19,"greedy (1)"
0,0,4,6,"greedy (1)"
0,0,67,8,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,496,6,"greedy (1)"
0,0,407,31,"greedy (1)"
0,0,9,10,"greedy (1)"
0,0,635,5,"greedy (1)"
0,0,6,2,"greedy (1)"
0,0,50,13,"greedy (1)"
0,0,239,8,"greedy (1)"
0,0,64,36,"greedy (1)"
0,0,20,5,"greedy (1)"
0,0,184,30,"greedy (1)"
0,0,250,41,"greedy (1)"
0,0,380,23,"greedy (1)"
0,0,58,6,"greedy (1)"
0,0,18,7,"greedy (1)"
0,0,56,3,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,28,4,"greedy (1)"
0,0,14,14,"greedy (1)"
0,0,51,5,"greedy (1)"
0,0,43,18,"greedy (1)"
0,0,27,27,"greedy (1)"
0,0,18,10,"greedy (1)"
0,0,39,42,"greedy (1)"
0,0,72,2,"greedy (1)"
0,0,12,3,"greedy (1)"
0,0,83,19,"greedy (1)"
0,0,188,12,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,9,11,"greedy (1)"
0,0,24,7,"greedy (1)"
0,0,20,3,"greedy (1)"
0,0,55,3,"greedy (1)"
0,0,8,10,"greedy (1)"
0,0,284,54,"greedy (1)"
0,0,19,2,"greedy (1)"
0,0,33,10,"greedy (1)"
0,0,32,17,"greedy (1)"
0,0,116,11,"greedy (1)"
0,0,26,4,"greedy (1)"
0,0,9,4,"greedy (1)"
0,0,74,8,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,22,25,"greedy (1)"
0,0,9,3,"greedy (1)"
0,0,610,5,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,43,3,"greedy (1)"
0,0,9,10,"greedy (1)"
0,0,6,7,"greedy (1)"
0,0,69,2,"greedy (1)"
0,0,12,14,"greedy (1)"
0,0,20,7,"greedy (1)"
0,0,85,12,"greedy (1)"
0,0,10,8,"greedy (1)"
0,0,35,10,"greedy (1)"
0,0,61,19,"greedy (1)"
0,0,4,7,"greedy (1)"
0,0,82,39,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,197,6,"greedy (1)"
0,0,20,3,"greedy (1)"
0,0,11,6,"greedy (1)"
0,0,19,14,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,32,7,"greedy (1)"
0,0,47,9,"greedy (1)"
0,0,155,34,"greedy (1)"
0,0,22,7,"greedy (1)"
0,0,25,19,"greedy (1)"
0,0,24,2,"greedy (1)"
0,0,22,23,"greedy (1)"
0,0,11,2,"greedy (1)"
0,0,14,14,"greedy (1)"
0,0,9,8,"greedy (1)"
0,0,40,7,"greedy (1)"
0,0,47,10,"greedy (1)"
0,0,18,20,"greedy (1)"
0,0,224,3,"greedy (1)"
0,0,28,4,"greedy (1)"
0,0,14,16,"greedy (1)"
0,0,76,17,"greedy (1)"
0,0,331,27,"greedy (1)"
0,0,4,5,"greedy (1)"
0,0,375,8,"greedy (1)"
0,0,10,3,"greedy (1)"
0,0,14,16,"greedy (1)"
0,0,31,6,"greedy (1)"
430,0,1000,9,"greedy (1)"
0,0,4,4,"greedy (1)"
0,0,6,5,"greedy (1)"
0,0,25,26,"greedy (1)"
0,0,492,8,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,10,5,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,2,4,"greedy (1)"
0,0,437,16,"greedy (1)"
0,0,4,6,"greedy (1)"
0,0,15,7,"greedy (1)"
0,0,3,3,"greedy (1)"
0,0,741,5,"greedy (1)"
0,0,9,8,"greedy (1)"
0,0,31,10,"greedy (1)"
0,0,9,7,"greedy (1)"
0,0,15,6,"greedy (1)"
0,0,138,4,"greedy (1)"
0,0,89,12,"greedy (1)"
0,0,12,7,"greedy (1)"
0,0,157,15,"greedy (1)"
0,0,14,10,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,324,5,"greedy (1)"
0,0,710,5,"greedy (1)"
0,0,16,4,"greedy (1)"
0,0,217,22,"greedy (1)"
0,0,409,33,"greedy (1)"
0,0,9,9,"greedy (1)"
0,0,14,14,"greedy (1)"
0,0,16,17,"greedy (1)"
0,0,29,31,"greedy (1)"
0,0,223,41,"greedy (1)"
0,0,117,12,"greedy (1)"
0,0,16,17,"greedy (1)"
0,0,206,24,"greedy (1)"
0,0,31,17,"greedy (1)"
0,0,28,9,"greedy (1)"
0,0,12,13,"greedy (1)"
0,0,15,17,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,62,2,"greedy (1)"
0,0,29,5,"greedy (1)"
0,0,409,11,"greedy (1)"
0,0,17,5,"greedy (1)"
0,0,72,36,"greedy (1)"
0,0,23,18,"greedy (1)"
0,0,194,56,"greedy (1)"
0,0,55,11,"greedy (1)"
0,0,666,4,"greedy (1)"
0,0,21,19,"greedy (1)"
0,0,9,3,"greedy (1)"
0,0,63,3,"greedy (1)"
0,0,19,7,"greedy (1)"
0,0,13,5,"greedy (1)"
0,0,19,9,"greedy (1)"
0,0,34,5,"greedy (1)"
0,0,19,19,"greedy (1)"
0,0,22,9,"greedy (1)"
0,0,50,5,"greedy (1)"
0,0,16,2,"greedy (1)"
0,0,30,22,"greedy (1)"
0,0,12,4,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,61,31,"greedy (1)"
0,0,199,13,"greedy (1)"
0,0,22,23,"greedy (1)"
0,0,181,13,"greedy (1)"
0,0,240,7,"greedy (1)"
0,0,6,7,"greedy (1)"
0,0,3,3,"greedy (1)"
0,0,8,10,"greedy (1)"
0,0,34,2,"greedy (1)"
0,0,138,6,"greedy (1)"
0,0,3,3,"greedy (1)"
0,0,9,10,"greedy (1)"
0,0,6,6,"greedy (1)"
0,0,47,12,"greedy (1)"
0,0,142,9,"greedy (1)"
0,0,9,5,"greedy (1)"
0,0,35,17,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,17,10,"greedy (1)"
0,0,116,13,"greedy (1)"
0,0,57,2,"greedy (1)"
0,0,7,7,"greedy (1)"
0,0,75,17,"greedy (1)"
0,0,6,7,"greedy (1)"
0,0,57,12,"greedy (1)"
0,0,17,18,"greedy (1)"
0,0,23,6,"greedy (1)"
0,0,17,7,"greedy (1)"
0,0,835,62,"greedy (1)"
0,0,3,2,"greedy (1)"
0,0,431,32,"greedy (1)"
0,0,5,6,"greedy (1)"
0,0,83,16,"greedy (1)"
0,0,62,12,"greedy (1)"
0,0,10,2,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,12,8,"greedy (1)"
0,0,30,2,"greedy (1)"
0,0,32,25,"greedy (1)"
0,0,30,22,"greedy (1)"
0,0,21,22,"greedy (1)"
0,0,62,9,"greedy (1)"
0,0,19,21,"greedy (1)"
0,0,15,15,"greedy (1)"
0,0,6,2,"greedy (1)"
0,0,92,42,"greedy (1)"
0,0,19,19,"greedy (1)"
0,0,331,46,"greedy (1)"
0,0,7,3,"greedy (1)"
0,0,141,26,"greedy (1)"
0,0,7,7,"greedy (1)"
0,0,310,18,"greedy (1)"
0,0,40,35,"greedy (1)"
0,0,23,23,"greedy (1)"
0,0,576,10,"greedy (1)"
0,0,8,10,"greedy (1)"
0,0,75,4,"greedy (1)"
0,0,24,2,"greedy (1)"
0,0,761,40,"greedy (1)"
0,0,367,21,"greedy (1)"
0,0,125,16,"greedy (1)"
0,0,713,5,"greedy (1)"
0,0,40,22,"greedy (1)"
0,0,280,8,"greedy (1)"
0,0,12,8,"greedy (1)"
0,0,415,28,"greedy (1)"
0,0,8,4,"greedy (1)"
0,0,52,12,"greedy (1)"
0,0,40,7,"greedy (1)"
0,0,23,14,"greedy (1)"
0,0,6,6,"greedy (1)"
0,0,116,11,"greedy (1)"
0,0,13,4,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,8,4,"greedy (1)"
0,0,102,13,"greedy (1)"
0,0,15,12,"greedy (1)"
0,0,101,8,"greedy (1)"
0,0,12,14,"greedy (1)"
0,0,150,19,"greedy (1)"
0,0,4,4,"greedy (1)"
